customer_id,customer_zip_code_prefix,customer_city,customer_state
LoG9Z6AKmKaB,38370,lages,SC
MJQoW4kWgsyl,89228,salvador,BA
pR4H04FeK0kc,60411,cabo frio,RJ
1X9cz9UKvWWe,38050,sorocaba,SP
j7f6dxojfee2,2260,tubarao,SC
8O1eRjEPsBS0,5527,belem,PA
8ox43UIqWrk4,46820,gravatai,RS
gjuBwH5VDMok,18470,guarulhos,SP
7TtWsYTgxHXP,39402,indaiatuba,SP
6iECQoyotkAw,29051,uberlandia,MG
BRbSJ6c1xTNN,75523,bom jardim,RJ
s1wXfK6TBW7A,89510,sao paulo,SP
aO5GFJ5BRvan,99034,sao paulo,SP
YScN5gbVAyks,79150,porto alegre,RS
jbSCws2EDely,9407,santa cruz do sul,RS
iP2h6JdFfYnY,91010,constantina,RS
mLx09ihmVMVQ,96015,rio das ostras,RJ
TeL7rgkHqqQo,18405,belo horizonte,MG
68nGUamcwnD9,97200,sao jeronimo,RS
RtdLoK14OkxT,2276,sao luis,MA
ZyGulQWqFfmr,41195,barra de sao francisco,ES
z1LNpWsiHtI7,18020,descalvado,SP
rHcwI4zf56Pi,54280,sao paulo,SP
KmsDdwHsJyHu,47520,sao paulo,SP
AIHSj4OysISY,19013,rio de janeiro,RJ
g9eEWUG5uS2i,88407,viamao,RS
ZMXuG9E9pb86,30662,santos,SP
VQCXUgq8H0cG,2873,sorocaba,SP
hgSQRHFjt8MB,12601,cambara,PR
k6bfjlrHUeoH,46550,sao paulo,SP
ZlwwdQLz3nC9,48705,jundiai,SP
WMpT9Hyd9LeA,95090,camaqua,RS
BpJ8LvRhmooJ,79020,laranjal paulista,SP
Nah0kQBZTi71,2266,caravelas,BA
c8aMFvUdMVhV,12951,presidente getulio,SC
Iw7SUeKAwUUV,35767,goiania,GO
qH8tSjujZL85,2186,pinheiral,RJ
pipfM8sSeCNs,17024,goiania,GO
4ewEgYg6QhEh,80630,cotia,SP
mjsQUSBetYDz,64923,sao felix do xingu,PA
WOHLNgBpzwMF,5707,conselheiro lafaiete,MG
M0GV8EeSyiyj,73310,belford roxo,RJ
KwTZx1hGDx0S,37407,cosmorama,SP
1dSVaeJf75oO,23515,barreiras,BA
fnXnixRJRRPA,74723,caucaia,CE
Du6boCHINfCP,35140,rio de janeiro,RJ
8eBTsAIoYgAn,18200,vitoria,ES
jxtxuOJfOVGf,36302,bauru,SP
jBVeiSvZT4j3,9841,sao bernardo do campo,SP
5XDX5XArgr7P,75906,rio de janeiro,RJ
mfswz3YhMvEg,36130,rio grande,RS
dUiyTi6MTUrZ,65706,santo antonio da platina,PR
YDCrLivqXStU,79700,arraial do cabo,RJ
oLZFX7qwqSuN,21380,brasilia,DF
diDFqGsXr7Qn,77318,rio de janeiro,RJ
fwDrgQR9jIXr,5419,brasilia,DF
C0Em74tTdWiw,89970,ipatinga,MG
puDy3FLUZ6cS,76829,vila rica,MT
EguSrMm11nA3,57044,rio de janeiro,RJ
HLhK7yAURdUk,21640,palhoca,SC
WG9fAKycpKHK,16015,rio de janeiro,RJ
8OwcyAAzNcol,4165,porto seguro,BA
iZaz96q4dGo4,4429,sao jose do rio pardo,SP
4oEogYbIyQHH,47802,rubiataba,GO
NvWWSBBjOOk5,8529,itambaraca,PR
M4Gcim0e7Fdp,12230,marechal candido rondon,PR
RvcnYdvI4SrU,92420,porto alegre,RS
glJFV36r9pLH,4652,santo andre,SP
hRzPLzOjERiT,9405,porto alegre,RS
DZWGr8EQ5joQ,59135,valinhos,SP
9PKC4ugHZRXm,3471,balneario camboriu,SC
301kTW2Z8PrS,8321,rio de janeiro,RJ
OLffObh6Sd5A,41310,belford roxo,RJ
CCJQzYwi8lQo,86828,esteio,RS
aJrYt4wtWXyf,95350,sao caetano do sul,SP
DCdew0OiEEgs,44190,teresina,PI
DPX6PjFe80Pu,74953,campos novos,SC
DdR5xdxYBzXw,70238,campinas,SP
u7U5aypt9wHv,58780,chapadinha,MA
vEsVqONC36NE,1315,parnamirim,RN
fHjE4ZG7In3s,97640,santana de parnaiba,SP
ocszwYuNQBQ3,86600,sao paulo,SP
BLeodJiD7dyx,24241,diadema,SP
R8OAjbtpVahZ,9600,contagem,MG
iwppuYG1m5fk,91150,santo andre,SP
H4W1c0dMhbNy,63020,sao jose dos campos,SP
XqCkUiKTGUHt,25075,mogi-guacu,SP
q2zWBIZZlelT,35326,sao paulo,SP
wXkher7LpN8G,96910,araraquara,SP
qcWqc4N1Txsp,3962,rio de janeiro,RJ
XkdAeLQrjtQ3,55178,salvador,BA
8neMbgnv4fFM,18708,sao paulo,SP
jr41PKoaYrlz,72312,sao jose dos pinhais,PR
cuwKrRPeChoX,5767,brasilia,DF
tKEQ1DBJrU7B,36606,sao paulo,SP
3JRWL215SyvG,3579,goiania,GO
JPMhji1fTRoo,74070,goiania,GO
VrLSf3vpGFIq,3059,sao paulo,SP
dzv6eWHV1cJ5,7111,salvador,BA
e3B5NdFPA7dv,84196,rio de janeiro,RJ
S837zWHPtCu3,47850,montes claros,MG
eGtkgsME2bnw,3974,assis,SP
c7hHyQ9WTnR1,5687,sao paulo,SP
6FZyopOm214Y,86140,campinas,SP
jJnaox3uyOPi,9785,jundiai,SP
JyLMd5PKWP0t,4272,caruaru,PE
uzNFUVcpoHhh,81290,valenca,BA
9402MbUGIKEB,13454,santo andre,SP
XkvoUGImN9Hd,70351,uberlandia,MG
OxyG2OAtIcWs,69033,itabuna,BA
MtpxjNNLU3Yc,26070,osasco,SP
53i8EOZ1Ydao,97030,joao pessoa,PB
pbdXukYnoxqU,35053,belo horizonte,MG
S2XXDsT96Krd,2320,porto trombetas,PA
MlHum68i6L0V,28899,navegantes,SC
2QXstEowho5P,3105,petropolis,RJ
5zHUuzYVHB5e,86700,ituiutaba,MG
e7a6iUqW68r8,3136,santo andre,SP
RlkAdOvTkkze,29046,cascavel,PR
Pp8MnlGql0Cb,58082,nova friburgo,RJ
wf0oIaN8nEHM,2617,salvador,BA
NrgQe755hFxw,13044,niteroi,RJ
sNMWu5tdgByu,58103,sao paulo,SP
EPofPfnfRM8X,7851,cristais paulista,SP
y6xKtiOTGWh1,94065,ipua,SP
0jVwpWA9UQgb,3691,andira,PR
05G2GGILMmEJ,79115,lencois paulista,SP
qNw0fnNFGhx2,93230,brasilia,DF
zqWzuvdMme87,7401,porto belo,SC
UYkQS7ypzAjZ,9412,sao paulo,SP
mZL2mOqNTEdy,26282,sao paulo,SP
CTQOTcuR69p8,31570,catanduva,SP
pBuJxryMTkkp,12411,juiz de fora,MG
avp7LXRvBReK,9840,barra mansa,RJ
hp2hd8F5C2mI,32146,curitiba,PR
RMSm8S7nDy45,83650,capela,SE
sgij2tgdqFNm,59570,maximiliano de almeida,RS
q78uBpVG4Hcy,89893,francisco morato,SP
0tpnPmoUWGhg,2114,marica,RJ
PDPSAxnmH8ZD,2225,sao paulo,SP
5GAdaVK9giVh,29167,paranavai,PR
hSNz18Ak8ksq,5618,tangua,RJ
FaqpNdRuWTxn,45990,angatuba,SP
WD40nFw6xXiE,25922,belo horizonte,MG
hFVLnwBxFTRl,8772,dom eliseu,PA
HGPYsRAkjq0H,41927,itabuna,BA
2Atxgjo9MX6l,89157,sao paulo,SP
vTjPmFUvrNQ7,7813,sao paulo,SP
KuPbaxyG7BZA,6418,astorga,PR
MvMiVFmoDikZ,59625,paragominas,PA
g0pWJjlhwNBN,3117,mogi das cruzes,SP
alxZk2CbmH3G,3572,sao paulo,SP
ciDj6X0AUez3,36370,sao paulo,SP
oqNgzYyfAulV,60876,caraguatatuba,SP
ITT3eRKEMUAq,14680,belo horizonte,MG
xb1opCJgGaNa,88790,belo horizonte,MG
y4pJRmxCiy86,68650,guarulhos,SP
nK64YCcN8vUc,20051,santo andre,SP
buDv3JtQWf6c,81470,sao jose dos campos,SP
r5LZbjKT2rLl,32230,fortaleza,CE
ILfIOFjV2qO9,5707,conselheiro lafaiete,MG
3WsS8JAYJsIO,25660,palmitinho,RS
Kg8sxKxCxSJh,13481,rio de janeiro,RJ
lQic4rSkqEDO,7112,campo formoso,BA
5PqYVbxFcGgi,25020,diadema,SP
I54UxO88WpIa,74460,niteroi,RJ
MJrBpZN3cHtK,31030,rio de janeiro,RJ
swOXugHPP2o4,91780,cotriguacu,MT
y3lYf7hZSjyJ,19360,barbacena,MG
cknVEHo4Nbdf,3574,francisco beltrao,PR
fMf9c8OFlBBc,70360,crato,CE
VH3Y1bQ3dOnP,60721,araguari,MG
aI6T30YVk4gt,29901,sao bernardo do campo,SP
zFsbyZarRBwK,4645,sao paulo,SP
57LWwwpa6gQj,1518,sao paulo,SP
zWu5tqXcmsDT,24315,cajobi,SP
lYBC6juPdm5Z,77710,novo gama,GO
5VY0X3cPPN9b,78628,sao paulo,SP
HqOXhutCnNhW,3191,rio de janeiro,RJ
eJOC2P33eqn2,8051,niteroi,RJ
b6Z25NrNmfLr,4310,teresina,PI
VzkinbQnU6To,95718,sao paulo,SP
1mz4RyyIi9eH,4931,cerquilho,SP
ul874BX8IBTN,8576,sao domingos do norte,ES
XsNJYeMCqjnx,7072,sao paulo,SP
T4XHej6T98ws,5208,indaiatuba,SP
nj5GywItLK3r,7080,sao goncalo do rio abaixo,MG
evowzeReYnel,11430,maua,SP
me5hz5Qr3qd7,4141,gravatai,RS
YHHRTbcXO5zp,9960,simoes filho,BA
OBYysrgiA9tS,6526,sao paulo,SP
X182WYgdfmg9,95580,guarulhos,SP
M9O1ZWDYx4Qj,27135,lagoa vermelha,RS
JKbRlDpRr8wS,60510,sao paulo,SP
ck1Bp184Foc1,12870,sao paulo,SP
4YkN21jK8BRC,66035,rio de janeiro,RJ
vsqbLdWgs8Zc,15190,sao paulo,SP
gjKhFw8AFnW1,2067,caninde,CE
YQvS0Spl5FPU,89970,ipatinga,MG
91fpN7mYaCGP,5621,nova petropolis,RS
svuc1SuPOKZq,77807,sao paulo,SP
B3jTfCl94eBu,23915,sao paulo,SP
Cl6V8BJE3ODY,38706,vitoria,ES
XHSiR9VCnG9t,76937,altamira,PA
bD9wXslZjl3u,35242,juiz de fora,MG
6oRxaqC5IF0D,86600,sao paulo,SP
0ZtIpHrclkk0,66085,volta redonda,RJ
OkKnuEN9xFFH,3942,santana de parnaiba,SP
YqUbwe8HXBn1,4308,rio de janeiro,RJ
AOhMeJbhvjsa,76890,sao paulo,SP
A79XbmvDoHV4,94859,sao paulo,SP
BgEx8FAaP0VN,79841,sao caetano do sul,SP
DpDzNgbXa5qH,2261,curitiba,PR
CIhAUlRM6nCO,36048,sao paulo,SP
VwZ7qeX5UVeC,80620,belo horizonte,MG
xcssdJrj5z8Y,5201,silvania,GO
vAPtYDu1nHqE,5537,caetite,BA
6QoZiOsN066o,65709,quedas do iguacu,PR
fygVVIFzxeqV,15035,ipatinga,MG
wkxdtjcCHcDM,37855,itarare,SP
K1M2xy1Y11sy,18119,guarulhos,SP
UEgrkWIGxLUz,11610,rio de janeiro,RJ
QUWmCevLSYd2,9321,sao paulo,SP
hb40jAs0zbfg,22031,sao paulo,SP
BzMSYD8A6gYt,23810,mesquita,RJ
LY13yjbr2a2c,4685,francisco dumont,MG
xb4m9SGqdXRM,71930,sao paulo,SP
phEJRxf6jzKd,97900,nova iguacu,RJ
df0U2qEqo8RZ,5569,belo horizonte,MG
j18irkWhvvPl,94070,itaguaje,PR
PEXlEQ5bn3HQ,15470,macapa,AP
9orQT7qb0eBF,21512,teresina,PI
IizADv0J7YbT,59900,mangueirinha,PR
qakLavRnJvU6,32677,fazenda nova,GO
LacaOiLJLadN,58036,alem paraiba,MG
d3IyiXmHkgO1,2856,maringa,PR
nLLuN1f4TfQP,13857,franca,SP
8Z3xYEv5p4HW,17450,cascavel,PR
RYFDJ2CCsLBh,13012,sao paulo,SP
8E8VxZEIP1uJ,89253,uba,MG
Grs9VYRA70Xj,2670,curitiba,PR
EMNCExUX5Xei,73780,balneario camboriu,SC
aYHNEkHFhFqD,41927,itabuna,BA
0VnybmYZJoAJ,12525,carapicuiba,SP
jGtlEgGanKlv,88845,rio de janeiro,RJ
8twlOEA5Ns7k,3275,tomar do geru,SE
MbOM6GgWBy1G,88110,anapolis,GO
IJXfywKpRq4V,9842,sao paulo,SP
cbJs82p4GXXn,16406,marica,RJ
6GaweRa1huPW,37718,itapevi,SP
dnAvZ7EGnmyC,45970,paulista,PE
49JFzvBapSbn,11443,taquaritinga do norte,PE
e5h4f18jbn2O,84430,sao paulo,SP
sv0r6xnFpCA6,78530,cuiaba,MT
1uYTnyosqd1J,86083,itapecerica da serra,SP
PKty6IGiknSA,5439,brasilia,DF
UjKYchRafbUa,87300,bebedouro,SP
vUDBEPbuM0c8,22081,barao de cotegipe,RS
cL3O59kWXSvl,11660,sao jose dos campos,SP
2Gu15W9GI3UI,4617,sao paulo,SP
RB5yQICyhWhc,22460,brasilia,DF
rY3UbQ5qTZ7u,1518,sao paulo,SP
BgxptlpQ6r1k,88130,araraquara,SP
giTyfJg3BoQO,65400,cabo de santo agostinho,PE
ZvzHoWFNdRJs,33930,rio de janeiro,RJ
Bq3khMp4tklp,3551,hortolandia,SP
GiMnytadpdLz,3553,niteroi,RJ
NxAojn3rVybz,72546,recife,PE
NyvlIiqZWcqi,4267,jundiai,SP
UOErRNguO8dc,65220,pedreira,SP
xOJSpCQsbdnd,96530,uberlandia,MG
bMN0fQ39SCWO,55450,serrana,SP
bMxwO7cEDixq,30532,itu,SP
UOFzGjwampVt,29112,sao simao,SP
2fjznDVpR9kp,97037,guara,SP
sGi2SlDd0ydW,98850,bilac,SP
goKJG8pTCnlP,96211,fortaleza,CE
o6YET77EX2WA,2033,sao paulo,SP
UuE3lhVMXv2b,17505,mairipora,SP
Ph13SU8oFAFt,45400,santa rosa,RS
GVpoxRCLDJpg,31910,concordia,SC
absSkkovWWSQ,3156,arapongas,PR
ahNfvoFvb0VN,3564,sao paulo,SP
tpMqfXItFtxI,3320,veranopolis,RS
ZQZK081Pi8Rq,6730,sao paulo,SP
DcbH7G3qbHxr,1523,cabo frio,RJ
hRwfJuPwFXX4,4267,jundiai,SP
NOswdR1Za7ml,91920,palmares do sul,RS
fk6IlrNNxjmh,29048,sao paulo,SP
5CYah6vrcF1l,4925,santana de parnaiba,SP
gdpGECycYJCT,47806,barueri,SP
3iI7mkFhgS4t,82100,rio de janeiro,RJ
MOuO1qKii1SD,30335,guarulhos,SP
IyoHTkPglc4F,20920,roca sales,RS
0NqBBsFfwBn9,25770,sao paulo,SP
fK7YA5TYMLrf,92990,sao paulo,SP
MqSZh6sdMjwI,38525,tanabi,SP
ua7Dy0OeCXOO,23935,sao paulo,SP
3b2j4pv1Teee,62040,salvador,BA
t4Ch0de5hxIc,79093,rolandia,PR
3cuCvBypbk0L,18217,betim,MG
nEtaQVhFfHke,3655,itaquaquecetuba,SP
SlgwwvqkL1s6,3968,sao paulo,SP
g355v28ILyea,44050,canoas,RS
rYqmS7eMTaS8,49490,porto alegre,RS
k6rUXebI96qD,26535,rio de janeiro,RJ
ez7wVCMukTHU,96211,fortaleza,CE
lNiYPxv1jkgS,70077,caucaia,CE
aEDUE247R1dq,3522,itumbiara,GO
lDJforCheiY4,2674,carmo do paranaiba,MG
oWZOv5GNY3AJ,95870,itajai,SC
8WqD5GvZHG3b,4602,sao paulo,SP
kB8cdoEOIIr2,4721,sorocaba,SP
wlyTGxfRK7jq,5367,sao bernardo do campo,SP
53vd4foNknd5,5836,carapicuiba,SP
oN3NnWqXo5kv,85835,lagoa santa,MG
qU8cr7iQhe8f,3574,francisco beltrao,PR
CcA0GaZBkCui,7197,niteroi,RJ
LdqK3r4aSGUA,83602,brasilia,DF
RRwAH2rsfBqf,35115,botucatu,SP
GFIIE6u2FYLQ,95700,bariri,SP
WzUPlQ8JZv0S,31930,piracicaba,SP
8I1M2W1txAB3,4802,guarapuava,PR
JsXvJwYg7mrd,89765,araraquara,SP
uvlFQCWPy6wE,14670,sorocaba,SP
DRydgJyiHdtN,54430,campo grande,MS
w9mfHwYtbZOc,25230,poa,SP
6UoCFy3Q20ZR,88590,fortaleza,CE
XrAI6oL7srrO,26980,rio de janeiro,RJ
b4p6zofS5rxx,3081,campo bom,RS
NlzMATmsxE1N,80045,terezinha,PE
MMwpgp9hYXww,38210,sao paulo,SP
LpRf5y3qh3P6,59770,sao goncalo,RJ
1fUvZv4GJFkU,37653,nilopolis,RJ
BA0f40PKm4A5,27257,sao paulo,SP
EnlZWF9rzTSP,75200,sao paulo,SP
LSWrRpaorpEB,4718,sao paulo,SP
8YDOYGHqoWJp,40050,sao paulo,SP
BQZhJoUu5Npt,72140,paranagua,PR
q1mL0xMOpmBG,31050,salto,SP
dj4IZS7YrE9t,72592,nao-me-toque,RS
0ni4FUStD76W,25560,itupeva,SP
KiVgza8aeQVg,68665,garanhuns,PE
mFvF8SWc3cur,48590,goiania,GO
gxFlIi53tdP1,48730,paracatu,MG
DOORhfKwJ64p,8615,pacaembu,SP
6cMeR5HGxR3H,3127,lajeado,RS
Tvv4rxeUL5NW,11082,rio de janeiro,RJ
oNKCtgdaqVmJ,7788,sao paulo,SP
DhoBH0gzIexf,12230,marechal candido rondon,PR
YDwgcmPKmk7c,18270,rio de janeiro,RJ
3iBc7gJyC0ly,35140,rio de janeiro,RJ
IxbB3Y9G3zme,16640,sao paulo,SP
6btOCHxvy7PV,17980,barra do pirai,RJ
yAKvDgqG84yE,88125,porto alegre,RS
4iHhD2zlOJYn,44450,campo grande,MS
XEE3HkMHQRlJ,35903,franco da rocha,SP
Cg2nX5ap7MQE,12941,parnamirim,RN
2ahb8Qmz1XsK,78049,sao paulo,SP
eWMYf2qr7jHt,8680,sorocaba,SP
VWI2PbnrmPgI,28910,jundiai,SP
c7DZAaInXZR2,50741,pocos de caldas,MG
LnuPuNc358hF,94510,pouso redondo,SC
bWAjRoUVOkZ8,30644,sao jose dos campos,SP
MjXTjgogMzLe,5454,sao paulo,SP
nisvE4ahPqFB,41185,sao goncalo,RJ
cIM7tGnn1NfH,21862,sao paulo,SP
PqzDRE57kW8a,93611,mesquita,RJ
TxQpAdZfn7z0,74366,sao bernardo do campo,SP
VGU8N8EgP0HI,18147,santo andre,SP
9v1Z5Hp75pX7,5138,salvador,BA
BJ4CPhh05vlQ,23028,rio de janeiro,RJ
kVizizJeckdu,28020,salvador,BA
OpevEhscui2W,7813,sao paulo,SP
MymnHhqDGvx3,8430,sao paulo,SP
QBuKBpV7iwxu,4512,bonito,MS
zX5aJOX13wUw,95995,sao paulo,SP
bg1Tb5szDtsY,2943,atibaia,SP
K90Mvc7201sQ,97105,porto alegre,RS
knxCkkZN8HIT,12910,mogi das cruzes,SP
nbX7RxUrorM5,14670,sorocaba,SP
9pQmMNTENu1M,9071,sao paulo,SP
O52yFB0GmFEQ,13808,goiania,GO
0qwyJXR0pFTY,44067,cotia,SP
zW21fDPIKQMV,72878,sao paulo,SP
oDJQ5S5Dvhrw,29143,belo horizonte,MG
9zmvdu8bgJ4a,3814,salvador,BA
s1SSdPMxr1Rh,59930,piracicaba,SP
hmj3GDSCXKvr,27947,vila velha,ES
JK4RCQj8IVbl,72850,salvador,BA
yLvij5n5X25l,88803,embu das artes,SP
1McpZPKkejoz,23525,rio de janeiro,RJ
dlIx1zg8zvQh,45840,machadinho d'oeste,RO
NwUJzRwOZJyn,60325,sao paulo,SP
silQrFOVgxtp,9635,cuiaba,MT
CGt9n6i1aT31,1320,sao paulo,SP
OFst53fT9BXI,82940,paulinia,SP
5w36XOVforhW,25926,cicero dantas,BA
HkX09rhXmmY4,4470,tres coracoes,MG
up9H7HQK39NR,13807,sao paulo,SP
8n9OhnaLbFP5,66635,guarulhos,SP
S2aAUlSILYYk,12324,araruama,RJ
0lKz7Bx2H48T,33943,presidente venceslau,SP
hxxa3A52Tpn4,44065,sao paulo,SP
fdZj7XC16MgL,2175,campo largo,PR
PrcvsGci7Cqp,2736,bastos,SP
vcBNrgObWOHZ,58995,nova veneza,SC
TkwwJeD71dm4,65065,sao paulo,SP
8bpqX83aSgNC,2318,recife,PE
jdln1UZ9XLvo,15367,arantina,MG
lzW5garPm6DO,29192,rio de janeiro,RJ
TJ5v4cziHxMr,99255,mateus leme,MG
XZdaJqYPaOh8,70238,campinas,SP
jR1VL1QDYFiN,4266,sao paulo,SP
ieexhIpZ1tnI,79470,sao paulo,SP
GHstvnyCDWDp,30512,sao paulo,SP
e24vf3Z1EJPI,33120,ribeirao preto,SP
QhkWu6fZjn4t,82320,florianopolis,SC
Z4DeYCBY4SoQ,29060,sao paulo,SP
UcIavtYuGbJW,9621,ariquemes,RO
iZ2lI0OZsOey,82030,sao paulo,SP
xDZJYjLrCYSH,44670,campinas,SP
DGDIc2G2QRsq,59343,contagem,MG
6i6cXZuenBPZ,36404,guaxupe,MG
7HswGqnRMmoP,96083,tres de maio,RS
vD2nUiZlFo0u,60035,sao paulo,SP
kGYmyGiA1Bdx,4840,salvador,BA
3mOI3bRvgSlO,65063,cruz,CE
HRysxQlaF8ua,13350,sao paulo,SP
Vts6Cca4fbLr,61962,maraba,PA
dPWrT1tnfZxs,4569,sao paulo,SP
dzVZw5U2VOvn,2478,paraibano,MA
UxG6sTYMS8Ps,59815,sao paulo,SP
lksZ0czgwZKo,38447,rio de janeiro,RJ
8AsZSI8JMqzG,84970,osasco,SP
Z2n3RRwnjA7e,3407,maua,SP
l5e3pf7fP9O8,15920,sumare,SP
9P0x1MVGoBZv,76650,jales,SP
ishiDo9JC2RP,76270,canoas,RS
fvW8GM7pZATn,74415,rio de janeiro,RJ
hYqfBQP6Of0U,24735,malacacheta,MG
zCUE0N0c3Ug2,54510,mogi das cruzes,SP
rw7CDNHTb8oR,62190,niteroi,RJ
SBK3am9at5ZR,37443,sao paulo,SP
eqNHk5hc6Zfu,21021,sao paulo,SP
solq2OX2DC4q,31950,guarulhos,SP
OOWF6KCfHz8u,24451,sao bernardo do campo,SP
SJewKb71i8Cl,8680,sorocaba,SP
PuEY5vSxiykX,58180,natal,RN
zP0DhIS2oVht,3413,sao jose dos pinhais,PR
4yKq6Sjo3lKx,70756,rio de janeiro,RJ
NH1DfjPQizwq,72737,floreal,SP
RZsukb42YSh0,7788,sao paulo,SP
yM2zOc2g5nS1,88511,patos de minas,MG
cOK5UNTajlHM,70344,porto alegre,RS
KpHdT9LOzVSS,23067,curitiba,PR
xEQO3Bxn22MH,12850,belo horizonte,MG
uhh75vuK0iVk,14725,florinia,SP
tNxUTJupthLT,5170,guarulhos,SP
jY8DIq4txowa,74660,rio de janeiro,RJ
1QkewBtwdlin,40110,blumenau,SC
4GouPBJ2x6pA,16340,belo horizonte,MG
0qWT5DVi5ykM,15110,campinas,SP
zUHa3Cy3Xpsz,55643,nova friburgo,RJ
mEvb29wMyrWr,35547,formoso do araguaia,TO
FtMbTmCgy75a,96842,porto alegre,RS
QWzTLAaQVrn7,35610,joao pessoa,PB
GLC9anwBraOf,25680,sao paulo,SP
uPI4LExH9Zrz,2670,curitiba,PR
uuvAAuZoWQ2g,4686,ipixuna do para,PA
Hk9gZ0gCY2uP,25912,campinas,SP
z9ymaiWCS6Uw,32180,sao paulo,SP
buA21cPDesYU,4461,joinville,SC
SFlm2nfgeDNy,71698,curitiba,PR
a4GYQKjAtqdy,5402,cachoeirinha,RS
78BFeZkS6W5G,88511,patos de minas,MG
CkvfThi7Jykk,3441,capinopolis,MG
colJTKQEVtg4,77695,sao paulo,SP
d3SWYh6NCMPb,56828,belo horizonte,MG
hMvXg5Vg9TPP,37948,teresina,PI
IeDlLZidJZmr,72814,cajamar,SP
psS0hwStTRLb,90430,boituva,SP
bSxh50aRF47s,25931,sao paulo,SP
igF9VYxrJ1tM,3184,mogi-guacu,SP
AmbvMHqr4B0F,5536,brasilia,DF
ei3K5sG3pmRH,18108,belo horizonte,MG
Zmt0yjIQ9CRM,58034,sao paulo,SP
dki5eVAiVa3h,25640,orleans,SC
NSQ5rDgImjFv,89260,guarulhos,SP
lbS7XIswK2ii,11080,ribeirao das neves,MG
TOIujOav63sQ,45823,imbituba,SC
dMKJDEpbJuyA,13026,sao paulo,SP
mfY7qRAfGJpk,72880,sao paulo,SP
YoTvinmpCbMG,53401,sao paulo,SP
Zt2k6B4epyik,55420,belo horizonte,MG
s4vLlItdjXIf,39980,barueri,SP
ME5kMR69fho2,29490,rio grande,RS
9ncn9Kr2pNTx,73950,porto alegre,RS
TT7lNZAkAhsu,71065,amparo,SP
80ygBwZlwF0h,90640,belo horizonte,MG
kAyvgnRVNVjX,21557,castilho,SP
XUUC9crhtxk1,64090,curitiba,PR
A1kbq1W6HU38,7804,sao paulo,SP
0jhdO74ydvlD,81315,rio de janeiro,RJ
J3QEnMlWzzRB,88940,campo limpo paulista,SP
Cd8tOOAHATeY,9332,queimados,RJ
tYkuWWryVLie,66035,rio de janeiro,RJ
7gXbm6CKVJuB,85602,sao paulo,SP
LBiyglrEsQed,65077,sao luis,MA
8Qwt2DdPZOQI,4653,vitoria da conquista,BA
iqEm4Wdp7XF1,6310,rio de janeiro,RJ
W0KPeoNpd3eP,29070,ribeira,SP
SazoYHBcv9l4,70764,marilia,SP
W4qyXqX9gDGe,93602,duque de caxias,RJ
YGb1d2T2G5Is,58704,porto alegre,RS
3lQwLeNt3JW6,95057,balsamo,SP
gq51X1h4Tyhj,93347,atibaia,SP
H3cZYE8IJedP,48860,carmo do rio claro,MG
OKbtnCwL3oF2,25050,sao paulo,SP
5On7p8VM0spH,68926,tres lagoas,MS
4SWjAWCZz1lx,5894,curitiba,PR
cw4NtvkBIYde,7726,curitiba,PR
zWqJXnpdwzs2,4814,chapeco,SC
cKF1RKpxNbnh,84990,japura,PR
qxMYxHEordYm,75750,sao paulo,SP
E4boTNVqXqjs,24456,sao paulo,SP
UINMKtxz5shH,11335,sao bernardo do campo,SP
HIWtig0FCCip,3827,nova lima,MG
yjWbBH2zVDMp,2441,ivoti,RS
5rlyxqnaZ6u1,17280,joinville,SC
IayzolohjRep,3224,fortaleza,CE
2qqz9JKNW1bT,70773,sao paulo,SP
bzUd1ij6DBfp,9250,votuporanga,SP
vVWyvrTZfgRh,29131,areia,PB
DqqOZRCW4SZX,76811,sao paulo,SP
VzPGjWlchfPO,6408,rio de janeiro,RJ
0s1lD3wHpILD,1223,itaperuna,RJ
AGUZV5PaTwZm,78635,sao paulo,SP
Kyn3seYLbgRn,7913,nilopolis,RJ
zhtQhWBnXE9Z,27600,sao paulo,SP
lNS9w5LeWvau,93226,valparaiso de goias,GO
RzWkrAaStUrw,18210,suzano,SP
JuwESV647zRZ,13340,apucarana,PR
h0Q0YnunKWRp,86186,aracoiaba,PE
CsePXgD0jBLJ,46550,sao paulo,SP
B0vSDDNllZvX,72546,recife,PE
TevIEUplj285,49290,formosa do rio preto,BA
I4ov3rx7pKto,7093,passo de torres,SC
dTL1VMB0ljoT,40730,sao paulo,SP
7ieWUk1T410s,6825,sao paulo,SP
mHRI6CqfYJAr,5386,cabo frio,RJ
0Gr7V8jeVUv3,47801,sao paulo,SP
BAZgko8fJQdm,86465,sao pedro dos ferros,MG
neQqRZ46xH15,73030,porto alegre,RS
kv6vwicg8nkU,72445,sao joao da boa vista,SP
7CNEKW5BwG7y,31844,rio de janeiro,RJ
eo0z0D04wkaY,12287,capao da canoa,RS
UqK38U4KvcWG,30525,marica,RJ
eUiPDTWLhXNY,40480,aparecida de goiania,GO
1ZUvzCWrCcNh,60520,sao bernardo do campo,SP
dnjJXInJ3KEp,64018,rio de janeiro,RJ
N2jUWPlteat9,71926,sao paulo,SP
XTHIAPmaOYZa,6418,astorga,PR
mMfiSUVb9ovx,56580,ribeirao preto,SP
1KQkm07F5hlb,68148,niteroi,RJ
I9q6AR8b35rQ,60742,pocos de caldas,MG
wNElZNwlDysw,2416,campo verde,MT
