product_id,product_category_name,product_weight_g,product_length_cm,product_height_cm,product_width_cm
vrQE4eeS87wt,toys,150.0,16.0,10.0,11.0
6DrmAD0kDqEK,toys,360.0,19.0,18.0,15.0
0zTDSlwQ9rSB,toys,300.0,16.0,16.0,16.0
MipCkm7Ke6OQ,stationery,1150.0,21.0,15.0,15.0
97I7i6BQRjqd,toys,200.0,28.0,10.0,13.0
hI8pengTBC8E,toys,275.0,22.0,12.0,16.0
cIALMvgTWJrb,toys,3450.0,23.0,35.0,35.0
VLFoixZYA5dH,toys,833.0,20.0,12.0,19.0
rosJgEdu5tkl,toys,6100.0,30.0,25.0,25.0
qrNfk0JhTBRa,telephony,150.0,16.0,4.0,11.0
GvBzGCvvIC2D,toys,1000.0,53.0,8.0,18.0
Zr55Co3bPHup,toys,10050.0,37.0,61.0,26.0
6y9DWzXtrKAS,toys,200.0,16.0,8.0,14.0
W3pSw8uHJxmI,toys,2100.0,30.0,10.0,12.0
LCYomi3ZR4m0,books_technical,950.0,29.0,3.0,21.0
DozNQb0ybeHX,electronics,1850.0,56.0,12.0,39.0
XB7eVmjBdR5f,bed_bath_table,700.0,50.0,16.0,16.0
xl7fxh09W8xU,toys,4105.0,67.0,10.0,67.0
8IhgV2nH9kXE,health_beauty,700.0,25.0,12.0,19.0
GiJ1ItbjTcCy,toys,395.0,20.0,16.0,17.0
vj1Q9kGjOug5,food_drink,200.0,20.0,12.0,15.0
lvk0Q8gNGzrm,perfumery,460.0,20.0,14.0,20.0
wPVCHTp483s9,toys,200.0,20.0,6.0,16.0
VyOtTejHfw1J,toys,2050.0,65.0,25.0,25.0
ahvLHagsHv9K,toys,100.0,80.0,10.0,60.0
1RqKoKYqqpgi,home_appliances_2,7300.0,82.0,10.0,54.0
nxnWecIc0gaF,toys,100.0,21.0,9.0,13.0
AMKIgKd1s17B,health_beauty,200.0,22.0,10.0,18.0
8ygF24bXY42X,toys,300.0,16.0,9.0,17.0
qNKebiZsmxHt,toys,100.0,16.0,5.0,15.0
N2LSHu5LtvWm,toys,150.0,16.0,5.0,16.0
EMbunoV7Edac,furniture_decor,2800.0,69.0,11.0,11.0
IURewpnJMNAN,toys,1100.0,27.0,28.0,21.0
SDejjsDHO8kL,toys,1750.0,50.0,6.0,19.0
gils8DIWn4vn,toys,188.0,17.0,6.0,12.0
Ffe8gTdmyO3U,toys,533.0,22.0,11.0,20.0
WqezjI1f0BnV,toys,150.0,20.0,10.0,20.0
75IwqtizTOpF,toys,300.0,28.0,16.0,28.0
ssZQDTdv1ISb,toys,400.0,34.0,4.0,22.0
H29FgNKK0Ysz,toys,1700.0,30.0,35.0,25.0
M76hTdqWRlNU,bed_bath_table,3250.0,30.0,20.0,70.0
R2u3pJSgF7Gr,toys,200.0,19.0,9.0,12.0
3W6R7Eu22y6L,toys,114.0,19.0,16.0,17.0
MJd5ysuJ9wF1,health_beauty,600.0,33.0,19.0,13.0
txnQ9q6iHemP,toys,200.0,25.0,7.0,16.0
G4640SQ4F6gN,toys,459.0,18.0,13.0,14.0
M0AspJY2Itlf,toys,475.0,17.0,18.0,16.0
8SbnYx4nH13P,toys,1250.0,31.0,32.0,31.0
kktXNGIh1TrV,toys,5900.0,46.0,20.0,46.0
NbBpPuSUVaD8,toys,250.0,16.0,10.0,16.0
myrQRyQe03PY,toys,12250.0,20.0,30.0,20.0
KuU1YneEU9f1,health_beauty,200.0,16.0,6.0,11.0
EtpEPddVod15,toys,250.0,16.0,2.0,20.0
SLTlrWtcYt1m,toys,1750.0,37.0,22.0,40.0
31ok83sB6z8p,toys,6050.0,38.0,30.0,28.0
Kg7VRL8tXjW9,perfumery,300.0,20.0,20.0,20.0
xzUbywgYxPHa,toys,2300.0,24.0,11.0,24.0
bpqNyuI195P5,toys,100.0,21.0,9.0,13.0
MEW3sMH4nYtg,toys,6100.0,60.0,8.0,48.0
QicUIkxKgoQv,toys,100.0,40.0,2.0,24.0
4DyXFR8uHtFI,toys,2550.0,29.0,31.0,30.0
S9FlUyMgrBKJ,furniture_decor,2650.0,30.0,30.0,30.0
Z7vursK9LBsT,bed_bath_table,700.0,20.0,2.0,15.0
EtKmJNa1eHvI,toys,1550.0,28.0,36.0,27.0
XtktoCugI0DX,toys,10200.0,44.0,15.0,33.0
dKatOHhqkyFd,toys,250.0,62.0,40.0,12.0
wOXCQyEa84Wo,toys,200.0,16.0,16.0,13.0
1edaUIVffPFF,watches_gifts,584.0,16.0,11.0,13.0
X9sl5gbsIDb6,toys,1825.0,53.0,10.0,40.0
VDEBigGAwD3J,toys,1550.0,44.0,14.0,34.0
dHpIhXQ5SkAD,toys,350.0,19.0,12.0,13.0
ySnqyiN9aAKz,toys,821.0,30.0,14.0,15.0
j289lRqTnlNS,toys,267.0,16.0,16.0,16.0
SMTxbAkA2UHz,toys,150.0,16.0,2.0,11.0
qYtrckr09wi1,toys,400.0,21.0,10.0,13.0
bfkYf8WcDtMl,toys,250.0,16.0,5.0,15.0
fcaBWJWjyri2,toys,500.0,19.0,49.0,39.0
sCONCvmO1cEY,computers_accessories,6550.0,20.0,20.0,20.0
WciyMxquwo1P,toys,150.0,16.0,16.0,20.0
1fBwYa6KjRVs,toys,1100.0,27.0,10.0,20.0
yWlFGkKYfrpa,toys,8950.0,40.0,30.0,40.0
yAld7NY9dWlg,toys,100.0,16.0,15.0,15.0
KucB4NAECE63,toys,400.0,20.0,12.0,12.0
G1IY1oEEODhg,toys,416.0,18.0,9.0,13.0
IzQIBDjlHj87,toys,15100.0,50.0,40.0,40.0
jd6bxt6gprS4,furniture_decor,2850.0,20.0,35.0,20.0
qnU3bMkjtaDG,toys,3700.0,35.0,15.0,30.0
I5MmTSLEE55u,toys,1250.0,69.0,11.0,11.0
fDWGMV2fdf6I,toys,200.0,16.0,16.0,11.0
Mn5rxwsJ7qI3,toys,668.0,21.0,25.0,21.0
y5FI0l0HjdGT,computers_accessories,217.0,16.0,14.0,14.0
FDowdEeHBbCt,toys,200.0,16.0,18.0,11.0
bXkgxsFDP9J3,toys,75.0,20.0,15.0,16.0
lFR4yBcCImkh,toys,2000.0,16.0,20.0,11.0
4qMZeUMgH3CW,toys,500.0,80.0,8.0,15.0
xIPlAXBNJbB6,toys,550.0,41.0,4.0,31.0
q1ADIauNtT2y,toys,8300.0,102.0,14.0,34.0
8bUjwVRcjiAA,toys,1843.0,25.0,25.0,32.0
UxVg9at4CEMg,health_beauty,725.0,26.0,17.0,22.0
CycF4KkdUZcf,toys,800.0,40.0,5.0,11.0
0DpUyZjF9UOL,toys,2069.0,65.0,19.0,44.0
VDEBigGAwD3J,toys,1550.0,44.0,14.0,34.0
k1axWTzWKQcH,auto,900.0,45.0,12.0,45.0
Uj898S4yBZLP,toys,150.0,16.0,16.0,16.0
l9s4S45sS3Tv,toys,487.0,19.0,12.0,16.0
2KgCiqfe7A7n,toys,378.0,20.0,15.0,16.0
LZ89NnvbiG7V,toys,3250.0,35.0,20.0,45.0
AcHXXgisWijF,toys,900.0,30.0,33.0,30.0
bVkSWJekBp0Z,toys,1100.0,54.0,18.0,18.0
TiKQGLZSUkVI,toys,2400.0,30.0,30.0,30.0
4oyQMacrhqKb,toys,30000.0,42.0,105.0,47.0
SsU0HktRwn4p,toys,2800.0,103.0,8.0,20.0
Jwxm77B677EJ,toys,850.0,50.0,9.0,36.0
hBeh0bfz4423,garden_tools,1050.0,22.0,21.0,16.0
UgkSjxoiV9Ev,toys,2600.0,50.0,10.0,30.0
5EFBA7VYOItK,toys,321.0,19.0,14.0,13.0
8PmIkoparOgD,toys,300.0,27.0,9.0,14.0
M1rYmnoASONR,toys,550.0,25.0,10.0,25.0
5s8orWXgpWLE,toys,800.0,20.0,10.0,20.0
p5pY2S6t2FJh,sports_leisure,525.0,29.0,16.0,20.0
WBWpnw9OIXZ3,toys,14800.0,55.0,45.0,35.0
3GG95D7TCOf3,sports_leisure,1350.0,16.0,16.0,20.0
fktVsMNpQcuY,toys,563.0,20.0,12.0,14.0
XGY5QTZxS7aO,toys,1600.0,26.0,9.0,20.0
ORqG0SsmeEQa,toys,100.0,21.0,9.0,13.0
5J7az1rwth4i,toys,250.0,16.0,2.0,20.0
8IhgV2nH9kXE,health_beauty,700.0,25.0,12.0,19.0
5xPd9ZWBHVsj,housewares,800.0,44.0,14.0,35.0
usJaVpZTh4PC,toys,150.0,23.0,15.0,15.0
OaTOK9LXW6Zc,bed_bath_table,1100.0,40.0,6.0,30.0
JKD89veBmch5,toys,900.0,22.0,21.0,16.0
Xkar9SVD1NDd,toys,6250.0,48.0,21.0,32.0
QWFISFHVdIb4,toys,250.0,16.0,4.0,19.0
3AZgZj2vcBgK,perfumery,500.0,20.0,20.0,20.0
fWaCaoR7YS5y,toys,1000.0,30.0,15.0,30.0
xd1uzxed845G,toys,9200.0,53.0,52.0,17.0
KGHYy5cfQEOt,fashion_bags_accessories,100.0,16.0,11.0,11.0
JLQwA3W4lx1l,computers_accessories,13000.0,66.0,44.0,27.0
8DtSAbLWPoRC,bed_bath_table,1900.0,25.0,25.0,25.0
hORflbR8lXFs,toys,125.0,19.0,5.0,11.0
HheG19aBYVwJ,watches_gifts,200.0,16.0,2.0,11.0
l2k1XPbM32KE,computers_accessories,3475.0,54.0,13.0,48.0
sTu2EdNtrFKw,toys,200.0,18.0,2.0,11.0
Biwi1BNtUB7l,toys,1500.0,30.0,22.0,30.0
GvBzGCvvIC2D,toys,1000.0,53.0,8.0,18.0
9lz2sgzUKIPX,toys,300.0,16.0,11.0,11.0
0vbEvli2JYJu,toys,1383.0,50.0,10.0,40.0
E9OiMOkPkNam,toys,335.0,17.0,11.0,16.0
xSgyCW6H8pr1,toys,26000.0,60.0,60.0,17.0
LUrlhAVErTBC,telephony,350.0,17.0,4.0,12.0
IAKfOONCBcxk,perfumery,600.0,17.0,19.0,15.0
RNXfBWAFCV8L,toys,750.0,20.0,8.0,13.0
W0uaHcBbBcrk,stationery,1900.0,20.0,50.0,38.0
mltwNmEf1pdJ,cool_stuff,9650.0,86.0,8.0,40.0
lctzzYPrOOYX,toys,5417.0,47.0,44.0,44.0
rafnBfK0TMCW,fashion_bags_accessories,1600.0,41.0,13.0,42.0
FfeUwHiAgOED,toys,250.0,51.0,15.0,15.0
D1Fm7zbU7M1V,electronics,150.0,30.0,20.0,20.0
At9h9CUbiRta,toys,350.0,20.0,5.0,20.0
l3g7aHjYoMjg,toys,200.0,20.0,10.0,20.0
VWKxmtPtdWnv,toys,600.0,16.0,2.0,11.0
DL5BHCpE7rrL,bed_bath_table,835.0,40.0,9.0,33.0
X9sl5gbsIDb6,toys,1825.0,53.0,10.0,40.0
w9myOhx2Xqns,luggage_accessories,200.0,16.0,7.0,11.0
0vbEvli2JYJu,toys,1383.0,50.0,10.0,40.0
9GQoFcKJHapK,watches_gifts,269.0,17.0,11.0,13.0
zMU1MG3ipApS,furniture_decor,228.0,17.0,12.0,15.0
DAiLlNnCYTlc,sports_leisure,250.0,16.0,17.0,22.0
PtxmSLBUSR0Z,toys,1100.0,33.0,12.0,24.0
LWozfiKOxmhR,construction_tools_construction,233.0,17.0,9.0,14.0
Fs7MiqHKbp8j,toys,200.0,20.0,10.0,15.0
6jSw24SBJP1S,toys,3100.0,48.0,38.0,11.0
5PWrYf70qHyw,furniture_decor,600.0,25.0,25.0,25.0
3L8uCs1xUUiM,toys,11300.0,32.0,32.0,42.0
DfMzCHF9pWvv,toys,1900.0,40.0,6.0,40.0
jvP0AfJ4xylZ,toys,5200.0,34.0,45.0,34.0
VyvqSoUrvQ46,toys,363.0,18.0,13.0,13.0
iDIFD9qFnZ7e,toys,350.0,20.0,10.0,20.0
P7YmM1JrfxgO,computers_accessories,800.0,35.0,12.0,15.0
Cf0ozOaWfJyb,toys,200.0,25.0,5.0,15.0
Usi90p4RKMY1,health_beauty,434.0,20.0,16.0,18.0
GXhYEact3zFp,toys,13350.0,30.0,29.0,34.0
NmhVEBDDDMDo,toys,1800.0,28.0,10.0,24.0
VSVKjDSRTKXG,toys,200.0,16.0,5.0,15.0
5a3fOLvOnQ3s,toys,396.0,18.0,11.0,14.0
M9Rq7Nx8etjk,toys,7000.0,26.0,47.0,27.0
Oe9RxwZQV7Ks,toys,150.0,20.0,13.0,18.0
zfQHfSN8mpky,bed_bath_table,16000.0,45.0,15.0,25.0
Beg0Nn0DnaDc,toys,325.0,21.0,21.0,21.0
82DpsHGTLkGB,toys,444.0,20.0,14.0,16.0
Q18qux6VEDBb,furniture_decor,800.0,25.0,25.0,25.0
tjMcmgnoYuYm,toys,500.0,20.0,20.0,20.0
aVlwBwO8GUjx,toys,6125.0,40.0,23.0,25.0
Sx9XdlgmwLM8,toys,7625.0,61.0,14.0,61.0
dW6bwF1msrmZ,toys,1150.0,35.0,25.0,25.0
7lyNHihNsXjn,toys,650.0,22.0,12.0,22.0
ltGfCmi1vxpj,toys,1550.0,30.0,30.0,30.0
XKoY3vwffosN,toys,300.0,48.0,8.0,20.0
wGaRb3GCUksX,construction_tools_lights,1050.0,16.0,19.0,16.0
csizitlNyMSl,toys,180.0,18.0,9.0,16.0
NnueOfX4OBzM,toys,350.0,21.0,14.0,14.0
qWb5bnTrsrip,toys,188.0,20.0,6.0,13.0
skGNGFINx3M8,toys,17250.0,55.0,30.0,55.0
vTrdy4RV0PS5,toys,2200.0,48.0,25.0,25.0
YG7qG1MQlhjp,toys,200.0,18.0,3.0,20.0
H6EbpVsFlm5M,toys,200.0,19.0,19.0,19.0
g1xEESlLQaAg,toys,800.0,16.0,16.0,18.0
fPGrzzMzpZhy,toys,1300.0,46.0,2.0,36.0
yswP5Ery2gLt,toys,1815.0,29.0,21.0,23.0
EG4wDSpFyTth,health_beauty,250.0,22.0,10.0,18.0
kktXNGIh1TrV,toys,5900.0,46.0,20.0,46.0
gve91Kv2gVdv,toys,1400.0,35.0,28.0,16.0
wEXYeIBMtNpz,toys,1700.0,65.0,6.0,50.0
ucePnNrnkTwo,toys,1825.0,44.0,14.0,34.0
0XyYmaoLSH4j,computers_accessories,180.0,16.0,9.0,16.0
WqVLVym0Ct3r,consoles_games,300.0,16.0,16.0,14.0
i8tobMaZuHN6,health_beauty,767.0,22.0,18.0,20.0
g1JaB3uZKUna,toys,200.0,25.0,10.0,20.0
QzAC1fDWMbmk,toys,100.0,11.0,11.0,11.0
Ym61kNgpksuH,health_beauty,2150.0,50.0,50.0,11.0
C7vEeCMb56LA,baby,16500.0,43.0,83.0,43.0
QXMuMOH6Jp2j,toys,100.0,21.0,9.0,14.0
IY0UjrzQZi3M,toys,100.0,22.0,8.0,12.0
rNGqVnEohg78,bed_bath_table,473.0,18.0,17.0,21.0
wC5LBnUZkYcj,bed_bath_table,1100.0,40.0,10.0,30.0
KbN9lsh9uJef,garden_tools,150.0,16.0,2.0,11.0
NGhuMokidz4W,toys,250.0,19.0,12.0,12.0
hrjNaMt3Wyo5,toys,1850.0,37.0,22.0,40.0
FYwSFXcDOKLA,toys,750.0,16.0,12.0,15.0
HhAtKukEU7VT,toys,1867.0,36.0,6.0,36.0
zbOpRaWbl8I1,toys,575.0,30.0,11.0,17.0
3bBasdPyVzHB,cool_stuff,287.0,25.0,10.0,21.0
Zg465klqS8rl,toys,1200.0,25.0,9.0,18.0
0vbEvli2JYJu,toys,1383.0,50.0,10.0,40.0
vLzJgpRoxzR3,computers_accessories,214.0,18.0,14.0,13.0
SbIQgEZBlN2Y,toys,300.0,20.0,8.0,16.0
dLWVQBeAOEh2,toys,1750.0,20.0,16.0,30.0
aj4kbcxNEnZj,toys,4000.0,30.0,35.0,30.0
LqNug3U6tUf0,toys,1310.0,60.0,12.0,24.0
RN8yHdYpznUg,sports_leisure,250.0,22.0,6.0,15.0
SESkOgF0nWnh,cool_stuff,1600.0,42.0,25.0,15.0
ymZvN9XtTHxn,toys,1110.0,19.0,11.0,18.0
X9sl5gbsIDb6,toys,1825.0,53.0,10.0,40.0
cip2jHhMY4pc,sports_leisure,3450.0,16.0,15.0,20.0
ScDLmil9uxJe,toys,700.0,20.0,20.0,20.0
anCtYwfMeTUZ,toys,8050.0,30.0,20.0,50.0
YJVoy14zC8R6,home_construction,9050.0,56.0,26.0,28.0
hoWnJGyM5yXW,toys,1350.0,20.0,30.0,20.0
f9CB8rcpvm21,toys,10750.0,93.0,63.0,11.0
Yyi0wsYmxlb3,auto,1450.0,30.0,30.0,30.0
y4pIuL3MKpZj,toys,475.0,18.0,9.0,11.0
uHcRNB7fB4zb,furniture_decor,2400.0,30.0,30.0,30.0
CnGuaFnNmsGU,toys,128.0,17.0,9.0,13.0
vNolmQnqzu7b,toys,1200.0,30.0,16.0,16.0
nFoktCqbTJQS,toys,4300.0,70.0,15.0,15.0
PbiYcWQ2qSIH,toys,550.0,33.0,27.0,26.0
NdsZzUyOltvt,toys,1400.0,20.0,31.0,30.0
unyXXeCSrRdJ,toys,264.0,17.0,14.0,16.0
msJnoz34SETa,toys,17600.0,65.0,55.0,35.0
S9l8md9YLBvw,auto,50.0,16.0,8.0,11.0
0rl8qX2VePU8,toys,100.0,16.0,3.0,20.0
qokqKT1Sad1C,toys,7000.0,60.0,20.0,30.0
MXfRU6BvSbFp,cool_stuff,15350.0,47.0,40.0,47.0
GZH8aIU1misl,toys,300.0,20.0,14.0,20.0
VFKqopsYepY6,toys,150.0,35.0,2.0,26.0
sW6tMAHux6f6,watches_gifts,250.0,16.0,2.0,20.0
0GII09WWgwUY,toys,200.0,51.0,15.0,15.0
RPV7JRoIMzkP,cool_stuff,600.0,20.0,20.0,21.0
6tQuzduhX3K3,toys,350.0,16.0,40.0,30.0
E9OiMOkPkNam,toys,335.0,17.0,11.0,16.0
xm0Rte9AA2ED,toys,850.0,30.0,20.0,30.0
ZNl6BY792DHN,toys,2500.0,60.0,12.0,20.0
WgBgXcIsrsm0,toys,18050.0,75.0,20.0,50.0
cnmUxfJsLD2p,housewares,500.0,36.0,10.0,13.0
B6vwq7AsE2VI,toys,2400.0,54.0,10.0,33.0
v8lUO1tFIq0M,toys,1750.0,30.0,30.0,30.0
NJ1GLuSeUWkT,toys,300.0,50.0,5.0,20.0
Y3eayqO8aOXQ,toys,850.0,38.0,10.0,38.0
20gZ5JcJwEwM,toys,150.0,16.0,2.0,11.0
1LKZ3eGsYtrJ,toys,2700.0,30.0,20.0,30.0
cFGoe7WovIoX,toys,450.0,25.0,25.0,25.0
AMKIgKd1s17B,health_beauty,200.0,22.0,10.0,18.0
pIsDRb4xbzyD,watches_gifts,350.0,16.0,14.0,11.0
oTyZNpn9hR2w,auto,700.0,26.0,10.0,35.0
xDOssJtD8VMb,furniture_decor,2350.0,104.0,4.0,68.0
fJOMyLSpholI,toys,200.0,20.0,2.0,15.0
5s7EN8BfHmvX,furniture_decor,500.0,30.0,30.0,11.0
olI4EgoVKFbk,toys,300.0,17.0,7.0,12.0
MdDlAtfirALD,toys,550.0,27.0,10.0,22.0
Qf3jXDCJPvkJ,toys,350.0,19.0,12.0,13.0
bpHelH5DgqKR,housewares,9900.0,61.0,31.0,31.0
1lWcejguLdq9,toys,890.0,32.0,32.0,32.0
U8IluNH5DCUj,toys,2500.0,17.0,44.0,34.0
X3gK4Ap0csw4,toys,2200.0,62.0,7.0,35.0
MnBZEOVqn5l8,fashion_bags_accessories,975.0,33.0,25.0,28.0
izrEzYVXirIB,toys,700.0,42.0,25.0,15.0
gNsdZAPiueAG,toys,150.0,20.0,20.0,20.0
vmYmBum3hjvd,stationery,200.0,19.0,5.0,13.0
wtYjscnvuS9v,toys,550.0,70.0,10.0,40.0
9HJr1akfxFeV,toys,700.0,21.0,9.0,15.0
1bY1VUVYeGmH,toys,7900.0,44.0,21.0,38.0
TcTq89RJ3Itc,toys,600.0,40.0,5.0,30.0
HYwHkRb7gHR4,housewares,1100.0,18.0,9.0,18.0
NDXr9BpDHzF7,office_furniture,11880.0,50.0,60.0,27.0
K9inDFpRP1Y5,toys,588.0,19.0,14.0,17.0
kF6X58EyIlIB,toys,200.0,16.0,2.0,11.0
VscmnldejepP,toys,375.0,28.0,11.0,15.0
MnU1humwDAEV,toys,2450.0,41.0,8.0,36.0
PIVF2dn5DwQq,toys,1050.0,53.0,5.0,13.0
BdOxMnOiBZ7T,toys,178.0,18.0,11.0,17.0
VyvqSoUrvQ46,toys,363.0,18.0,13.0,13.0
OsI5BGcVjj0p,toys,175.0,20.0,15.0,15.0
18UBSWaoXU7w,toys,900.0,50.0,2.0,20.0
takSst415XWz,toys,150.0,17.0,5.0,19.0
gZWIE2l3AHCj,toys,1300.0,16.0,36.0,13.0
1Shu25hw8jmU,sports_leisure,150.0,16.0,16.0,11.0
YUIahVBiZp6g,bed_bath_table,1050.0,25.0,10.0,25.0
NEiBrbphE1ip,toys,1050.0,18.0,22.0,20.0
8gy6A9fgLPvw,toys,700.0,17.0,4.0,13.0
KEhL8uWfbVZX,toys,6050.0,50.0,18.0,40.0
IhRvdobnUYth,toys,100.0,17.0,5.0,12.0
xAU5QJnI3NSi,toys,400.0,18.0,11.0,20.0
5LhT1hU2s5to,toys,550.0,16.0,21.0,18.0
QwBqWGV8MEgK,toys,5150.0,90.0,4.0,42.0
mpO88VHz95i1,toys,1400.0,31.0,21.0,31.0
DJMEGpYs2C2u,toys,1250.0,19.0,17.0,23.0
AOOc3ENBEaQU,toys,250.0,17.0,4.0,12.0
AR1ahEdQrZIL,toys,1150.0,28.0,55.0,12.0
kr1oaaxN3mtW,toys,700.0,35.0,20.0,20.0
JfzsxUbVnUKN,sports_leisure,3450.0,16.0,105.0,55.0
HqQIuApv4qcD,cool_stuff,200.0,30.0,5.0,30.0
SHW865F2HRu6,toys,1100.0,16.0,15.0,15.0
7JStIBjeEVr7,toys,122.0,17.0,10.0,14.0
PwoiOjyJfSJK,bed_bath_table,400.0,20.0,2.0,15.0
siqqmU2Gbgrd,toys,1833.0,58.0,9.0,58.0
o5cUt5rhhEJe,toys,3850.0,40.0,12.0,38.0
bWVAZT1YjFAK,toys,4100.0,89.0,4.0,42.0
SCRdXaqJ2b9S,toys,467.0,30.0,14.0,19.0
ZsWIrkFLGIsX,toys,245.0,20.0,17.0,9.0
unyXXeCSrRdJ,toys,264.0,17.0,14.0,16.0
ezFgSgFLGzVz,telephony,300.0,17.0,4.0,12.0
BmoTL9F0ReHj,toys,2050.0,40.0,40.0,30.0
ZWyg4uNWPHjJ,toys,250.0,16.0,2.0,11.0
bpHelH5DgqKR,housewares,9900.0,61.0,31.0,31.0
WjtyYFFafZO0,toys,17300.0,26.0,26.0,26.0
SLTlrWtcYt1m,toys,1750.0,37.0,22.0,40.0
YB1c7lrPioCP,toys,11800.0,48.0,22.0,48.0
PxvlXLgjtRkS,garden_tools,1214.0,30.0,17.0,17.0
wbcpJOpfSdFj,toys,5950.0,40.0,35.0,35.0
8NMpcxobMD46,toys,300.0,17.0,4.0,12.0
kaoqElmeYw7B,toys,300.0,20.0,20.0,20.0
ICb4opztefdl,toys,1250.0,49.0,10.0,34.0
ApBTXG7SV2NW,musical_instruments,573.0,23.0,11.0,17.0
h1CZAymxVg8b,toys,350.0,30.0,15.0,15.0
crZtUi6ZkrBC,toys,900.0,39.0,19.0,18.0
E2e06ABe4gD0,toys,400.0,18.0,18.0,18.0
MnU1humwDAEV,toys,2450.0,41.0,8.0,36.0
Ffe8gTdmyO3U,toys,533.0,22.0,11.0,20.0
pEOKGWW2dBY3,toys,300.0,16.0,30.0,20.0
arvrdgR1GXRw,toys,1900.0,45.0,30.0,42.0
IRbuBtjPda48,toys,375.0,21.0,11.0,17.0
xdwAamTOt3Ba,toys,4300.0,50.0,20.0,20.0
ZwEa8jTAb4QZ,toys,4950.0,53.0,43.0,11.0
wMuapdHXhuhT,toys,633.0,26.0,9.0,22.0
OXfrCqx5YrKo,toys,1675.0,63.0,9.0,63.0
KPSxQ9PCEfXp,fashion_bags_accessories,100.0,16.0,5.0,11.0
1edaUIVffPFF,watches_gifts,584.0,16.0,11.0,13.0
cm99Vq8UI15r,toys,538.0,23.0,17.0,17.0
V3v18KidQ1Xg,electronics,1571.0,18.0,6.0,18.0
JKIp1duL3Kc9,toys,150.0,24.0,2.0,17.0
e71RJ7KLPgI7,toys,550.0,20.0,20.0,20.0
l8irjfdGdtn5,toys,125.0,23.0,8.0,13.0
Biwi1BNtUB7l,toys,1500.0,30.0,22.0,30.0
Hxxuxhhmkcnw,air_conditioning,2800.0,16.0,2.0,11.0
3H7nJ3Wp12et,toys,350.0,17.0,17.0,17.0
EtFky8TOEnnR,toys,100.0,16.0,8.0,11.0
iwGgZ7ZxSD2b,toys,900.0,16.0,10.0,16.0
6Ww1i7qd1Zqu,cool_stuff,1200.0,42.0,25.0,15.0
y2MAnns4G96G,computers_accessories,207.0,19.0,11.0,14.0
LI7HK6BJBBPy,watches_gifts,200.0,20.0,8.0,11.0
1JgqZUMnHeh7,toys,600.0,16.0,2.0,11.0
Sl0HzgQXFSch,bed_bath_table,1250.0,35.0,3.0,30.0
Rn5aw8TtmKRf,toys,3276.0,24.0,25.0,24.0
ymZvN9XtTHxn,toys,1110.0,19.0,11.0,18.0
4IIu5mvjgPVt,toys,536.0,20.0,13.0,18.0
UgkSjxoiV9Ev,toys,2600.0,50.0,10.0,30.0
m54QjX0eVeFO,toys,1900.0,16.0,19.0,24.0
b73bpEzJgugQ,toys,275.0,18.0,4.0,12.0
PX9kwhN04I8s,toys,707.0,20.0,17.0,15.0
IHN8Ub4aIoCs,toys,200.0,16.0,2.0,11.0
gL36IZxv6ze5,toys,3100.0,22.0,22.0,22.0
cAg5FuJuBQhI,toys,3499.0,29.0,37.0,30.0
4LdTrH9a4YmI,toys,200.0,16.0,20.0,16.0
K8PZ3U1il6K8,toys,820.0,18.0,12.0,16.0
51hcemXvOlWc,perfumery,500.0,23.0,8.0,15.0
ymKDicNbeRGT,toys,525.0,16.0,17.0,12.0
gytiHCk1h8bB,toys,150.0,18.0,18.0,18.0
QqRt9fpBjLde,toys,200.0,16.0,7.0,11.0
TqtVOXfWu2Cg,toys,30000.0,70.0,75.0,37.0
DPVy4IkVEwAX,toys,925.0,52.0,21.0,33.0
KVWfcApWMsPn,toys,725.0,25.0,8.0,24.0
9NwzO0Pm0fDM,toys,1550.0,30.0,22.0,30.0
dLWVQBeAOEh2,toys,1750.0,20.0,16.0,30.0
RNXfBWAFCV8L,toys,750.0,20.0,8.0,13.0
WJMZSU3NBjJ3,sports_leisure,980.0,32.0,26.0,23.0
cwyw5jMJ7GF7,toys,2400.0,20.0,20.0,20.0
gLEiSvuevrlM,bed_bath_table,3100.0,47.0,21.0,41.0
10CdCi3zYLWu,toys,150.0,17.0,13.0,13.0
YJykSFgfMZII,toys,650.0,28.0,13.0,15.0
bzuux5q6sc7C,sports_leisure,175.0,17.0,10.0,13.0
tcnZOsp1ppzr,small_appliances,750.0,30.0,30.0,30.0
2wJUYN7YpAbf,toys,317.0,19.0,8.0,16.0
HHdkKvbcO9re,toys,200.0,25.0,10.0,25.0
6Qgc90RkyVYb,toys,250.0,17.0,11.0,15.0
slshLfJExyu1,toys,50.0,13.0,9.0,11.0
fQy7n01F68DF,toys,1600.0,37.0,23.0,35.0
drlI39peM3ze,toys,275.0,16.0,5.0,20.0
JW48souF0RzQ,bed_bath_table,800.0,45.0,10.0,34.0
H7kjUlzXhAa7,toys,308.0,20.0,16.0,17.0
mpHaQAAytWzs,electronics,150.0,25.0,7.0,16.0
WBou7rx3Rioz,toys,800.0,23.0,10.0,23.0
iNUlfDQEmael,toys,800.0,26.0,9.0,24.0
bfkYf8WcDtMl,toys,250.0,16.0,5.0,15.0
HPOCq8vZi22U,office_furniture,13350.0,57.0,56.0,22.0
MkcRqFg4VdwD,toys,750.0,40.0,2.0,30.0
5riCFwFCndnX,toys,1000.0,31.0,11.0,26.0
